Id,cross_id,tgraph_id
007995,"[r11440,r11442,r13412]|[r11441,r11443,r13411]",7995
008349,"[r11837,r11908,r11909]|[r11838,r11907,r11910]",8349
008843,"[r12527,r12530]|[r12528,r12529,r12535]",8843
008137,"[r11582,r11600,r13430]|[r11581,r11601,r13429]",8137
009372,"[r13433,r13436,r13437,r13440]|[r13434,r13435,r13438,r13439]",9372
009368,[r13427]|[r13423],9368
009369,[r13424]|[r13428],9369
008845,[r12535]|[r12534],8845
008436,[r12537]|[r11951],8436
008439,[r11952]|[r12536],8439
008296,[r13236]|[r11768],8296
008299,[r11770]|[r11925],8299
008298,[r11769]|[r13237],8298
008300,[r11926]|[r11771],8300
008814,[r12474]|[r12476],8814
008815,[r12477]|[r12475],8815
008810,[r12471]|[r12469],8810
008809,[r12468]|[r12470],8809
008305,"[r11776,r11779,r11780]|[r11777,r11778,r11781]",8305
008295,"[r11762,r11765,r11766,r13235]|[r11763,r11764,r11767,r13234]",8295
008375,"[r11866,r11868,r12391]|[r11865,r11867,r12392]",8375
009344,[r13376]|[r13374],9344
009343,[r13373]|[r13375],9343
008787,[r12428]|[r12430],8787
008788,[r12431]|[r12429],8788
008780,[r12421]|[r12419],8780
008779,[r12418]|[r12420],8779
008377,[r12411]|[r11868],8377
008376,[r11867]|[r12410],8376
001076,[r1382]|[r1384],1076
001077,[r1385]|[r1383],1077
000326,[r398]|[],326
000327,[]|[r399],327
000052,"[r92]|[r47,r64]",52
000057,[r52]|[r53],57
001184,"[r1562,r1563]|[r1561,r1564]",1184
000125,"[r136,r1442]|[r135,r137]",125
001041,"[r1331,r1332,r1335]|[r1333,r1334,r1470]",1041
000076,"[r76,r146,r1758]|[r77,r96,r1757]",76
000337,"[r413,r1379,r1388,r1391]|[r412,r1378,r1389,r1390]",337
000017,"[r13,r1459,r1628]|[r14,r1458,r1627]",17
009114,[r12925]|[r12923],9114
009113,[r12922]|[r12924],9113
008216,"[r11680,r11723,r13507]|[r11679,r11724,r13054]",8216
001533,"[r2108,r3202,r3206]|[r3201,r3205,r3475]",1533
002503,"[r3475,r3477]|[r3476,r3478]",2503
002502,"[r3471,r3474,r3478]|[r3472,r3473,r3477]",2502
001948,[r2617]|[r2618],1948
001542,[]|[r2126],1542
001543,[r2127]|[],1543
002373,[r3221]|[r3220],2373
001976,[r2655]|[r2651],1976
001977,[r2652]|[r2656],1977
001930,[r2593]|[r2597],1930
001444,"[r2102,r2220]|[r1992,r2606]",1444
001854,"[r2485,r2491]|[r2490,r2538]",1854
001615,[r2219]|[r2218],1615
001947,"[r2613,r2615]|[r2614,r2616]",1947
002365,[r3205]|[r3207],2365
002366,[r3208]|[r3206],2366
001839,[r2468]|[r13248],1839
001822,[r12926]|[r2453],1822
001566,[r2454]|[r2158],1566
001568,[r2159]|[r2455],1568
000128,"[r141,r540]|[r139,r545]",128
000446,"[r546,r548]|[r547,r549]",446
001105,[r1432]|[r1428],1105
001106,[r1429]|[r1433],1106
000042,"[r38,r389,r1417,r1421]|[r39,r388,r1416,r1420]",42
001293,"[r1751,r1753,r1756]|[r1752,r1754,r1755]",1293
001043,[r1338]|[r1337],1043
001178,[r1549]|[r1548],1178
001177,[r1547]|[r1550],1177
000047,"[r44]|[r43,r49]",47
000220,"[r486,r583]|[r270,r485]",220
001038,"[r1324]|[r1325,r1327]",1038
009248,[r13159]|[r13157],9248
009247,[r13156]|[r13158],9247
008203,[r11875]|[r11663],8203
008205,[r11664]|[r11876],8205
009251,[r13164]|[r13166],9251
009252,[r13167]|[r13165],9252
008387,"[r11879,r11939,r12452,r13158]|[r11880,r11940,r12453,r13159]",8387
008852,[r12544]|[r12546],8852
008853,[r12547]|[r12545],8853
008277,[r11743]|[r11741],8277
008276,[r11740]|[r11742],8276
008847,[r12539]|[r12537],8847
008846,[r12536]|[r12538],8846
008505,[r12042]|[r12045],8505
008502,[r12046]|[r12041],8502
020530,[r29416]|[],20530
020531,[]|[r29417],20531
020549,[r29442]|[r29901],20549
020550,[r29902]|[r29443],20550
019336,"[r27836,r28663,r29367]|[r27837,r28664,r29366]",19336
008012,[r11784]|[r11453],8012
008011,[r11452]|[r11785],8011
008661,[r12233]|[r29216],8661
008662,[r29217]|[r12234],8662
008059,"[r11496,r12045,r12058]|[r11495,r12046,r12057]",8059
008977,[r12745]|[r12733],8977
008980,[r12734]|[r12746],8980
008987,[r12749]|[r12743],8987
008990,[r12744]|[r12750],8990
008958,[r12714]|[r12712],8958
008957,[r12711]|[r12713],8957
008970,[r12725]|[r12724],8970
008969,[r12723]|[r12726],8969
009050,"[r12840,r13295,r13557]|[r12839,r13296,r13305]",9050
009312,"[r13297,r13300,r13556]|[r13298,r13299,r13536]",9312
009318,"[r13309,r13312,r13542]|[r13310,r13311,r13543]",9318
008997,[r12763]|[r12759],8997
008998,[r12760]|[r12764],8998
008128,[r11992]|[r11574],8128
008127,[r11573]|[r11991],8127
042400,[]|[r61031],42400
042399,[r61030]|[],42399
019061,[r27537]|[r27539],19061
019062,[r27540]|[r27538],19062
019034,"[r27482,r27483]|[r27484,r27485]",19034
018814,[r27191]|[r27193],18814
018815,[r27194]|[r27192],18815
019023,[r27475]|[r27473],19023
019022,[r27472]|[r27474],19022
019032,"[r27481,r27491]|[r27490,r27496]",19032
018932,[r27345]|[r27347],18932
018933,[r27348]|[r27346],18933
018822,[r27524]|[r27202],18822
018821,[r27201]|[r27523],18821
019070,"[r27551,r27556]|[r27555,r27624]",19070
018831,"[r27216,r27277,r27351]|[r27215,r27272,r27352]",18831
018934,[r27349]|[],18934
018935,[]|[r27350],18935
018824,"[r27203,r27275,r27346]|[r27214,r27274,r27345]",18824
018778,[r27377]|[r27145],18778
018777,[r27144]|[r27376],18777
018730,"[r27356,r27358,r27624]|[r27083,r27229,r27357]",18730
019158,[]|[r27699],19158
019159,[r27700]|[],19159
007409,"[r10699,r10782,r10787]|[r10698,r10783,r10786]",7409
007484,"[r10790,r10792,r10795]|[r10791,r10793,r10794]",7484
008875,"[r12575,r12578,r12581]|[r12574,r12579,r12580]",8875
008877,[r12580]|[r12582],8877
008878,[r12583]|[r12581],8878
009232,"[r13128,r13129]|[r13130,r13243]",9232
019011,[r27460]|[r27464],19011
019012,[r27465]|[r27461],19012
018648,[r26997]|[r26999],18648
018653,[r27003]|[r27001],18653
018655,[r27002]|[r27004],18655
019009,[r27458]|[r27460],19009
019010,[r27461]|[r27459],19010
018649,[r27000]|[r26998],18649
019100,[r27602]|[],19100
019101,[]|[r27603],19101
018995,[r27440]|[r27436],18995
018998,[r27437]|[r27441],18998
021118,"[r30375,r30378,r30382]|[r30376,r30377,r30381]",21118
019943,"[r28598,r28600,r30373]|[r28597,r28599,r30374]",19943
019783,"[r28386,r28388,r28641]|[r28387,r28389,r28642]",19783
020482,[r29333]|[r29335],20482
020483,[r29336]|[r29334],20483
020933,[]|[r30029],20933
020934,[r30030]|[],20934
007881,[r11325]|[r11323],7881
007880,[r11322]|[r11324],7880
007510,"[r10831,r11097,r11320]|[r10830,r11096,r11321]",7510
007725,[r11095]|[r11325],7725
007723,[r11324]|[r11094],7723
008737,"[r12354,r12357,r12359]|[r12355,r12356,r12358]",8737
009233,"[r13133,r13134]|[r13131,r13132]",9233
007735,"[r11106,r11131,r11133]|[r11107,r11130,r11132]",7735
007334,"[r10633,r10751,r11114]|[r10634,r10750,r11115]",7334
007720,[r11093]|[r11091],7720
007719,[r11090]|[r11092],7719
007718,[r11089]|[r11087],7718
007717,[r11086]|[r11088],7717
007730,[r11103]|[r11101],7730
007729,[r11100]|[r11102],7729
007726,"[r11099,r11101,r11228]|[r11098,r11100,r11229]",7726
007352,"[r10646,r10781,r11007]|[r10645,r10780,r11006]",7352
007407,"[r10694,r10697,r10811]|[r10695,r10696,r10810]",7407
007819,[r11221]|[r11219],7819
007818,[r11218]|[r11220],7818
007399,"[r10687,r10702,r10809,r10810]|[r10686,r10703,r10808,r10811]",7399
001137,[r1480]|[r1481],1137
008679,[r12256]|[r29218],8679
008680,[r29219]|[r12257],8680
060798,[r87834]|[r87835],60798
060888,[r87918]|[r102989],60888
059996,[r86711]|[r86709],59996
059995,[r86708]|[r86710],59995
059951,[r86654]|[],59951
059952,[]|[r86655],59952
060014,[r86752]|[],60014
059985,"[r86696,r86747,r86751]|[r86697,r86746,r86750]",59985
060012,"[r86746,r86749,r86755]|[r86747,r86748,r86754]",60012
060015,[]|[r86753],60015
060795,"[r87827,r87830]|[r87832]",60795
070489,"[r102448,r102454]|[r102990]",70489
060893,[r87921]|[r87923],60893
060894,[r87924]|[r87922],60894
059965,[r86670]|[r87948],59965
059966,[r87947]|[r86671],59966
040594,"[r58658,r58741,r58995]|[r58659,r58740,r58994]",40594
040737,"[r58856,r59210]|[r58855,r59198]",40737
040988,"[r59201,r59202]|[r59200,r59203]",40988
041169,[r59444]|[r59445],41169
041168,[r59446]|[r59443],41168
041302,[r59691]|[r59689],41302
041301,[r59688]|[r59690],41301
041236,[r59577]|[r59581],41236
041237,[r59582]|[r59578],41237
041244,"[r59591,r59593,r59596]|[r59592,r59594,r59595]",41244
040897,[]|[r59062],40897
040896,[r59061]|[],40896
040637,"[r58714,r58719,r59058]|[r58713,r58720,r59057]",40637
040642,"[r58726,r59124,r59132]|[r58725,r59123,r59131]",40642
040592,"[r58722,r59133]|[r58657,r59134]",40592
040591,"[r58656,r58731]|[r58732,r58812]",40591
040644,"[r58732,r59647]|[r58730,r59234]",40644
040776,"[r58905,r58909]|[r58906,r58908]",40776
040556,[]|[r58610],40556
040558,[r58611]|[],40558
040996,[r59219]|[r59221],40996
040997,[r59222]|[r59220],40997
041256,[r59623]|[r59621],41256
041255,[r59620]|[r59622],41255
041115,[r59378]|[r59376],41115
041114,[r59375]|[r59377],41114
040635,"[r58711,r59333]|[r58821,r58937]",40635
040794,[r58935]|[r58934],40794
040837,"[r58996,r58999]|[r58998,r59368]",40837
040797,"[r58939,r59506]|[r58938,r58940]",40797
041110,[r59371]|[r59370],41110
040547,"[r58602,r58804,r59312]|[r58597,r58601,r59313]",40547
040793,[r58933]|[r58931],40793
040792,[r58930]|[r58932],40792
040550,"[r58600,r58601]|[r58602,r58805]",40550
041149,[r59730]|[r59420],41149
040575,"[r58644,r59420,r59422]|[r58623,r58643,r59421]",40575
040693,[r59023]|[r58783],40693
040692,[r58782]|[r59022],40692
041134,"[r59399,r59401,r59410]|[r59398,r59400,r59411]",41134
040827,"[r58978,r59392]|[r58979,r59391,r59397]",40827
041154,[r59425]|[r59426],41154
040580,"[r58640,r59426]|[r58626,r58639]",40580
040582,"[r58637,r58979]|[r58627,r58638]",40582
040696,"[r58794,r58967,r59413]|[r58795,r58966,r59412]",40696
040689,"[r58778,r59406,r59409]|[r58779,r59407,r59408]",40689
040820,[r58966]|[r59416],40820
040821,[r59417]|[r58967],40821
041917,[r60380]|[r61978],41917
041920,[r60384]|[r61322],41920
041918,[r61977]|[r60381],41918
042098,[r62314]|[r60629],42098
043191,[r62340]|[r62342],43191
043192,[r62343]|[r62341],43192
043182,[r62328]|[],43182
043183,[]|[r62329],43183
043179,"[r62323,r62336,r62339]|[r62322,r62337,r62338]",43179
042066,[r60579]|[r60583],42066
042063,[r60582]|[r60578],42063
042056,"[r60570,r60572,r61314]|[r60571,r60573,r61313]",42056
041381,"[r59782,r59871,r60559]|[r59783,r59870,r60558]",41381
041387,"[r59787,r59788,r60589]|[r59786,r59789,r60588]",41387
042462,"[r61101,r61112,r61568]|[r61097,r61100,r61569]",42462
042470,[r61104]|[r61311],42470
020503,"[r29362,r29364,r29371]|[r29363,r29365,r29370]",20503
020498,"[r29357,r29360,r29363]|[r29356,r29361,r29362]",20498
019480,"[r28005,r30069,r30418]|[r28006,r30070,r30417]",19480
019248,"[r27767,r28052,r30057]|[r27766,r28053,r30058]",19248
020948,[r30055]|[r30057],20948
020949,[r30058]|[r30056],20949
019953,[r28606]|[r28608],19953
019950,[r28607]|[r28605],19950
020926,[r30021]|[r30019],20926
020925,[r30018]|[r30020],20925
041409,[]|[r59803],41409
041408,[r59802]|[],41408
042836,[r61674]|[r61676],42836
042837,[r61677]|[r61675],42837
042133,[r60675]|[r60677],42133
042132,[r60676]|[r60674],42132
041342,"[r59757,r61921,r62256]|[r59756,r61922,r62257]",41342
043146,[r62253]|[r62252],43146
043145,[r62250]|[r62251],43145
042535,[r61224]|[],42535
042534,[]|[r61223],42534
043103,[r62158]|[r62259],43103
043104,[r62258]|[r62159],43104
042987,[r61936]|[r61934],42987
042986,[r61933]|[r61935],42986
042554,[r61949]|[r61251],42554
042149,[r60693]|[r60965],42149
041839,[r61241]|[r60300],41839
041838,[r60299]|[r61240],41838
042536,"[r61226,r61939,r62164]|[r61225,r61940,r62165]",42536
042155,[r60702]|[r60698],42155
042154,[r60697]|[r60701],42154
042581,"[r61289,r61292,r61298]|[r61288,r61291,r61297]",42581
042959,[r61880]|[r61881],42959
042995,[r61948]|[r61946],42995
042994,[r61945]|[r61947],42994
043156,"[r62272,r62274]|[r62273,r62275]",43156
042354,"[r60965,r62269]|[r60964,r62268]",42354
042281,[r60873]|[r62072],42281
042280,[r62071]|[r60872],42280
042833,[r61671]|[r61669],42833
042832,[r61668]|[r61670],42832
042831,[r61667]|[r61671],42831
042828,[r61670]|[r61666],42828
042467,[r61637]|[r61103],42467
042466,[r61102]|[r61636],42466
042809,[r61641]|[r61635],42809
042808,[r61634]|[r61640],42808
040829,"[r58982]|[r58981,r58984]",40829
040828,"[r58981,r58983]|[r58980]",40828
047439,[r67879]|[],47439
047440,[]|[r67880],47440
011952,[r17055]|[r17057],11952
011953,[r17058]|[r17056],11953
012276,[r17667]|[r17668],12276
012279,[r17671]|[r17672],12279
010911,"[r15424,r15427,r15874]|[r15425,r15426,r15875]",10911
010910,"[r15425,r15878,r17244]|[r15424,r15879,r17243]",10910
003621,"[r5025,r5026]|[r5027,r5029]",3621
003920,"[r5532,r5535,r5539]|[r5533,r5534,r5538]",3920
002606,[r3703]|[r3712],2606
003636,[r5057]|[r5056],3636
002607,[r3711]|[r3704],2607
003644,[r5068]|[r5064],3644
003645,[r5065]|[r5069],3645
003127,[r4324]|[r5058],3127
002605,"[r3704,r3705,r4938]|[r3703,r3706,r4939]",2605
003620,"[r5027,r5028]|[r5024,r5026]",3620
008266,[r11732]|[r11730],8266
008265,[r11729]|[r11731],8265
008996,[r12758]|[r12756],8996
008995,[r12755]|[r12757],8995
001724,[r2353]|[r2351],1724
001727,[r2352]|[r2354],1727
004037,"[r5784,r5829]|[r5777,r5778]",4037
004068,"[r5827,r5832]|[r5828,r5831]",4068
003639,[r5059]|[r5783],3639
014769,[r20736]|[r20734],14769
014770,[r20735]|[r20737],14770
014715,[r20666]|[r20668],14715
014716,[r20669]|[r20667],14716
003610,[r5012]|[],3610
003611,[]|[r5013],3611
003053,"[r4238,r4243,r5009]|[r4239,r4242,r5008]",3053
003938,"[r5566,r5567]|[r5565,r5568]",3938
003905,"[r5513,r5558,r5560]|[r5512,r5559,r5563]",3905
002630,"[r3724,r4208,r4212,r4213]|[r3725,r4207,r4211,r4214]",2630
002579,"[r3614,r3617,r3659]|[r3615,r3616,r3618]",2579
001765,"[r2388,r3176,r3615]|[r3175,r3614,r3661]",1765
001487,"[r2060,r2061,r2064,r3061]|[r2059,r2062,r2063,r3062]",1487
002261,"[r3066,r3067,r3068]|[r3065,r3069,r3070]",2261
001488,[r2059]|[r2367],1488
001489,[r2368]|[r2060],1489
002514,[r3493]|[r3495],2514
002515,[r3496]|[r3494],2515
002262,[r3501]|[r3071],2262
003719,"[r5183,r5184]|[r5182,r5185]",3719
003193,[r5181]|[r4420],3193
003195,[r4421]|[r5710],3195
003196,"[r4423,r4424]|[r4422,r4425]",3196
004009,"[r5710,r5714,r5727]|[r5711,r5715,r5726]",4009
004010,"[r5713,r5767,r5770]|[r5712,r5768,r5769]",4010
003700,[r5176]|[r5146],3700
004099,[r5916]|[],4099
004098,[]|[r5915],4098
003701,[r5147]|[r5177],3701
003995,[r5686]|[r5685],3995
003994,[r5684]|[r5687],3994
004046,"[r5789,r5837]|[r5788,r5838]",4046
003312,[r4573]|[r4577],3312
003313,[r4578]|[r4574],3313
004042,"[r5785,r5836]|[r5787,r5835]",4042
003535,[r4923]|[r5269],3535
003536,[r5270]|[r4924],3536
003316,[r4577]|[r4579],3316
003317,[r4580]|[r4578],3317
003303,[r4571]|[r4565],3303
003304,[r4566]|[r4572],3304
003318,"[r4581,r4582]|[r4583,r5839]",3318
003218,[r4467]|[r4463],3218
003221,[r4464]|[r4468],3221
012115,[r17361]|[r17357],12115
012118,[r17358]|[r17362],12118
010450,[r14791]|[r15508],10450
010451,[r15509]|[r14792],10451
012275,"[r17666,r17672]|[r17665,r17667]",12275
013003,"[r18474,r18478]|[r18475]",13003
012679,[r18377]|[r18135],12679
012678,[r18134]|[r18376],12678
012447,[r17937]|[r22003],12447
012446,[r22004]|[r17936],12446
012776,[r18226]|[r18224],12776
012775,[r18223]|[r18225],12775
014724,[r21048]|[r20674],14724
014727,[r20675]|[r21049],14727
002572,[r3596]|[r3597],2572
002288,[]|[r3103],2288
002291,[r3104]|[],2291
002286,[r3102]|[r3101],2286
001738,[r2361]|[r3492],1738
001739,[r3491]|[r2362],1739
002432,[r3326]|[r3328],2432
002433,[r3329]|[r3327],2433
001404,"[r1959,r2365,r2981]|[r1958,r2366,r2980]",1404
003663,[r5091]|[r5557],3663
003662,[r5556]|[r5090],3662
002661,[r5121]|[r3748],2661
002660,[r3747]|[r5120],2660
003667,[r5099]|[r5097],3667
003666,[r5096]|[r5098],3666
003678,[r5112]|[r5114],3678
003679,[r5115]|[r5113],3679
003849,[r5435]|[r5437],3849
003850,[r5438]|[r5436],3850
005275,[r7601]|[r7606],5275
005186,[r7449]|[r7689],5186
005185,[r7688]|[r7448],5185
005432,"[r7901,r7904,r7908]|[r7902,r7903,r7907]",5432
005184,[r7446]|[r7445],5184
005183,[r7444]|[r7447],5183
004676,[r6780]|[r6707],4676
004677,[r6708]|[r6779],4677
004670,[r7448]|[r6701],4670
004672,[r6702]|[r7449],4672
005378,"[r7770,r7788,r7791]|[r7771,r7789,r7790]",5378
004407,[r6312]|[r7878],4407
004156,[r5974]|[r5972],4156
004155,[r5971]|[r5973],4155
005377,[r7769]|[r7770],5377
005150,[r7402]|[r7400],5150
005149,[r7399]|[r7401],5149
004619,[]|[r6638],4619
004618,[r6637]|[],4618
004246,[r6059]|[r6057],4246
004245,[r6056]|[r6058],4245
004160,[r5976]|[r5980],4160
004158,[r5979]|[r5975],4158
005416,"[r7861,r7864,r7865,r7868]|[r7862,r7863,r7866,r7867]",5416
004628,[r6649]|[r6651],4628
004629,[r6652]|[r6650],4629
004401,[r6309]|[r6307],4401
004400,[r6306]|[r6308],4400
005098,[r7318]|[r7320],5098
005099,[r7321]|[r7319],5099
004164,"[r5981,r6057,r7335]|[r5982,r6056,r7334]",4164
005104,[r7327]|[r7325],5104
005103,[r7324]|[r7326],5103
005109,[r7333]|[r7331],5109
005108,[r7330]|[r7332],5108
004790,"[r6849,r7336,r7343]|[r6848,r7337,r7342]",4790
005116,"[r7342,r7345,r7347]|[r7343,r7344,r7346]",5116
005117,"[r7346,r7349,r7350]|[r7347,r7348,r7351]",5117
003873,"[r5468,r5471,r5473]|[r5469,r5470,r5472]",3873
002814,"[r3899,r3901,r4898]|[r3900,r3902,r4897]",2814
002815,"[r3902,r3903,r3916]|[r3901,r3904,r3915]",2815
004103,[r5920]|[],4103
004101,[]|[r5919],4101
002825,[r3915]|[r5922],2825
002826,[r5921]|[r3916],2826
002677,[r3757]|[r5504],2677
002678,[r5505]|[r3758],2678
061910,"[r89297]|[r89815,r89816]",61910
061499,[r88815]|[r92184],61499
061500,[r92185]|[r88816],61500
063815,"[r92059,r92064]|[r92060,r92063]",63815
062319,"[r89815,r89818]|[r92062]",62319
063807,[r92041]|[r92054],63807
063808,"[r92045,r92050]|[r92042,r92043]",63808
061952,"[r89341,r92043]|[r89821,r92044]",61952
061645,[r89882]|[r88960],61645
061646,[r88961]|[r89883],61646
064327,[r92989]|[r92968],64327
063977,[r92354]|[r92352],63977
063976,[r92351]|[r92353],63976
064339,[r93212]|[r92991],64339
063965,"[r92355,r92925]|[r92323,r92356]",63965
062424,"[r89969,r92322]|[r92319,r92321]",62424
062470,"[r90460,r90461]|[r90025,r90462]",62470
062469,"[r90024,r90462]|[r90459,r90461]",62469
062589,[r90215]|[],62589
062588,[]|[r90214],62588
072482,[r105468]|[r105470],72482
072483,[r105471]|[r105469],72483
071499,"[r103856,r103858,r105151]|[r103857,r103859,r105150]",71499
064168,[r92652]|[r105155],64168
064165,[r105154]|[r92651],64165
077032,"[r112428,r112430]|[r112426]",77032
071750,"[r104871,r104879]|[r104216,r104878]",71750
071409,"[r103749,r103792,r103795]|[r103748,r103789,r103791]",71409
071732,[r104194]|[r104192],71732
071731,[r104191]|[r104193],71731
071446,"[r103790,r103791]|[r103792,r103797]",71446
071727,[r104183]|[r104185],71727
071728,[r104186]|[r104184],71728
071464,[r103820]|[r103818],71464
071216,"[r103531,r104212,r105306]|[r103516,r103532,r104211]",71216
071209,"[r103509,r103511]|[r103510,r103800]",71209
071222,"[r103521,r103528,r103841]|[r103522,r103527,r103840]",71222
071463,[r103817]|[r103819],71463
071475,[r103830]|[r103829],71475
071490,[r105075]|[r103847],71490
071489,[r103846]|[r105076],71489
072277,"[r105081,r105084,r105086]|[r105082,r105083,r105085]",72277
071800,"[r104283,r104295]|[r104288,r104296]",71800
071806,"[r104300,r104301]|[r104299,r104302]",71806
072046,[]|[r104681],72046
072045,[r104680]|[],72045
071783,"[r104252,r105113]|[r104253,r105112]",71783
072294,"[r105118,r105121,r105125]|[r105119,r105120,r105124]",72294
071375,"[r103715,r105475,r105507]|[r103714,r105476,r105506]",71375
071368,"[r103708,r103711,r104050]|[r103707,r103712,r104049]",71368
072095,[r104764]|[r104762],72095
072094,[r104761]|[r104763],72094
071407,[r103745]|[r103763],71407
071404,[r103764]|[r103744],71404
071167,"[r103472,r104739,r105503]|[r103473,r104740,r105502]",71167
071373,"[r105363,r105506]|[r103713,r105507]",71373
072293,"[r105117,r105122,r105139]|[r105116,r105123,r105138]",72293
071400,"[r103741,r104719,r104722]|[r103740,r104721,r105183]",71400
071172,[r104045]|[r103476],71172
071173,[r103477]|[r104046],71173
071641,"[r104037,r104040,r104041]|[r104038,r104039,r104042]",71641
071398,"[r103736,r105182]|[r103737,r105184]",71398
071191,"[r103493,r103496,r104704,r105169]|[r103494,r103495,r104705,r105168]",71191
071640,"[r104035,r104042,r104734]|[r104036,r104041,r104733]",71640
062799,[r90527]|[r90528],62799
062407,[r89952]|[r89951],62407
062405,[r89946]|[r90222],62405
062404,[r90221]|[r89945],62404
061983,"[r89384,r89990,r90545]|[r89379,r89383,r90544]",61983
061986,"[r90096,r90098]|[r89382,r90095]",61986
062443,"[r89989,r89992]|[r89991,r90538]",62443
062418,"[r90508,r90510]|[r89964,r90509]",62418
062786,"[r90484,r90489]|[r90485,r90488]",62786
062408,"[r89954,r89959,r90546,r92218]|[r89953,r89960,r90547,r92217]",62408
062480,"[r90497,r90501]|[r90037,r90496]",62480
062486,"[r90047,r90496]|[r90497,r90499]",62486
062462,"[r90017,r90059]|[r90018,r90026,r90058]",62462
062787,"[r90487,r90488]|[r90486,r90489]",62787
061976,"[r89374,r89441]|[r89371,r90085]",61976
063892,"[r92210,r92320]|[r92206,r92209]",63892
062426,"[r89974,r90566]|[r89973,r90567,r92207]",62426
062161,"[r89622,r90063,r91384]|[r89621,r90062,r91385]",62161
062495,[r90065]|[r91380],62495
062523,"[r90107,r90108]|[r90109,r90110]",62523
062818,"[r90567,r90573,r92930]|[r90566,r90571,r92931]",62818
062822,"[r90572,r90574]|[r90573,r90575]",62822
062127,"[r90570,r90577,r90580]|[r89577,r89578,r90579]",62127
063955,[r92305]|[r92307],63955
063956,[r92308]|[r92306],63956
061379,[r90209]|[r88724],61379
061382,[r88725]|[r90210],61382
063498,[r91575]|[r91574],63498
063328,"[r91259,r91260]|[r91261,r92165]",63328
063004,"[r90809,r90812,r90814]|[r90810,r90811,r90813]",63004
063009,[r90818]|[],63009
063010,[]|[r90819],63010
062197,[r90252]|[r89657],62197
062196,[r89656]|[r90251],62196
077596,"[r113326,r113328]|[r113327]",77596
077015,"[r112407,r112408]|[r112420]",77015
072156,[r104862]|[r104860],72156
071945,"[r104487,r104639]|[r104864]",71945
072157,[r104861]|[r104863],72157
071798,[r104685]|[r104281],71798
071797,[r104280]|[r104684],71797
072030,[r104660]|[r104662],72030
072031,[r104663]|[r104661],72031
072399,[r105313]|[r105311],72399
072398,[r105310]|[r105312],72398
072048,[r104683]|[r104687],72048
072047,[r104686]|[r104682],72047
071583,[r104689]|[r103958],71583
071582,[r103957]|[r104688],71582
072397,[r105309]|[r105308],72397
071757,[r105462]|[r104221],71757
072479,[r105459]|[r105463],72479
071227,[r103529]|[],71227
071228,[r103808]|[r103530],71228
071457,"[r103811]|[r103810,r103812]",71457
072417,"[r105346,r105352]|[r105347,r105351]",72417
072419,"[r105350,r105351]|[r105349,r105352]",72419
071585,[r103959]|[r103961],71585
071586,[r103962]|[r103960],71586
072050,"[r104688,r104690,r104693]|[r104689,r104691,r104692]",72050
072409,"[r105330,r105333,r105344]|[r105332,r105345,r105346]",72409
072271,"[r105070,r105074]|[r105071,r105073]",72271
071606,[r103987]|[],71606
071607,[]|[r103988],71607
072410,"[r105332,r105349]|[r105331,r105333]",72410
071611,"[r103991,r104265,r105529]|[r103992,r104264,r105528]",71611
071612,"[r103993,r103996,r104259]|[r103994,r103995,r104258]",71612
071237,"[r103540,r103570]|[r103701,r105072]",71237
063603,[r105148]|[r91700],63603
062530,"[r90123,r91023,r92145]|[r90118,r90122,r92146]",62530
062533,"[r90122,r90124]|[r90123,r91025]",62533
062538,"[r90128,r90132]|[r90130,r93018]",62538
062537,"[r90129,r90729]|[r90128,r90134]",62537
062935,[r90727]|[r90726],62935
063502,[r91583]|[r91581],63502
063501,[r91580]|[r91582],63501
063521,[r91616]|[],63521
063522,[]|[r91617],63522
061469,[r88792]|[r88794],61469
061470,[r88795]|[r88793],61470
062355,"[r89881,r93016,r93555]|[r93017,r93556]",62355
063479,[r91542]|[r91544],63479
063480,[r91545]|[r91543],63480
061838,"[r89192,r89198]|[r89201,r93149]",61838
061839,"[r89200,r93144]|[r89193,r89198]",61839
064128,[r92606]|[r92604],64128
064127,[r92603]|[r92605],64127
062695,"[r90352,r90359]|[r90350,r90351]",62695
062399,[r92609]|[r89941],62399
062401,[r89942]|[r92610],62401
062689,"[r90345,r91175]|[r90344,r91180]",62689
063288,"[r91182,r91184]|[r91183,r91185]",63288
064483,[r93275]|[r93273],64483
064482,[r93272]|[r93274],64482
064411,"[r93148,r93152]|[r93147,r93151]",64411
062671,"[r90325,r90327]|[r90326,r90328]",62671
062681,"[r90339,r90347]|[r90337,r90338]",62681
062387,[r89929]|[r89931],62387
062388,[r89932]|[r89930],62388
062390,"[r89933,r90317,r90772]|[r89934,r89940,r90771]",62390
063988,"[r92367,r92370,r92640]|[r92368,r92369,r92639]",63988
061394,[r88733]|[r88883],61394
061391,[r88882]|[r88732],61391
062708,"[r90363,r92358,r92613]|[r90362,r92357,r92614]",62708
061393,[r90833]|[r88733],61393
061392,[r88732]|[r90832],61392
041346,"[r59761,r60700,r61055]|[r59760,r60699,r61054]",41346
060094,[r86833]|[r87357],60094
060092,[r87356]|[r86832],60092
064239,[r92799]|[r92801],64239
064240,[r92802]|[r92800],64240
063647,[r91813]|[r91740],63647
063649,[r91741]|[r91814],63649
063653,[]|[r91745],63653
063652,[r91744]|[],63652
